"Utbildning","Arbsektor","Percentile","Andel","Lon"
"Civilekonomer ekonom","Offentlig","Pct_87",87,57000
"Civilekonomer ekonom","Offentlig","Pct_88",88,58000
"Civilekonomer ekonom","Offentlig","Pct_89",89,59000
"Civilekonomer ekonom","Offentlig","Pct_90",90,60000
"Civilekonomer ekonom","Offentlig","Pct_91",91,61300
"Civilekonomer ekonom","Offentlig","Pct_92",92,63000
"Civilekonomer ekonom","Offentlig","Pct_93",93,64400
"Civilekonomer ekonom","Offentlig","Pct_94",94,65900
"Civilekonomer ekonom","Offentlig","Pct_95",95,67900
"Civilekonomer ekonom","Offentlig","Pct_96",96,70827
"Civilekonomer ekonom","Offentlig","Pct_97",97,75000
"Arbetsterapeut","Privat","Pct_3",3,27200
"Arbetsterapeut","Privat","Pct_4",4,27900
"Arbetsterapeut","Privat","Pct_5",5,28000
"Arbetsterapeut","Privat","Pct_6",6,28000
"Arbetsterapeut","Privat","Pct_7",7,28200
"Arbetsterapeut","Privat","Pct_8",8,28400
"Arbetsterapeut","Privat","Pct_9",9,28500
"Arbetsterapeut","Privat","Pct_10",10,28658
"Arbetsterapeut","Privat","Pct_11",11,29000
"Arbetsterapeut","Privat","Pct_12",12,29000
"Arbetsterapeut","Privat","Pct_13",13,29300
"Arbetsterapeut","Privat","Pct_14",14,29500
"Arbetsterapeut","Privat","Pct_15",15,29500
"Arbetsterapeut","Privat","Pct_16",16,29625
"Arbetsterapeut","Privat","Pct_17",17,29890
"Arbetsterapeut","Privat","Pct_18",18,30000
"Arbetsterapeut","Privat","Pct_19",19,30000
"Arbetsterapeut","Privat","Pct_20",20,30006
"Arbetsterapeut","Privat","Pct_21",21,30115
"Arbetsterapeut","Privat","Pct_22",22,30200
"Arbetsterapeut","Privat","Pct_23",23,30300
"Arbetsterapeut","Privat","Pct_24",24,30500
"Arbetsterapeut","Privat","Pct_25",25,30500
"Arbetsterapeut","Privat","Pct_26",26,30600
"Arbetsterapeut","Privat","Pct_27",27,30850
"Arbetsterapeut","Privat","Pct_28",28,31000
"Arbetsterapeut","Privat","Pct_29",29,31000
"Arbetsterapeut","Privat","Pct_30",30,31000
"Arbetsterapeut","Privat","Pct_31",31,31100
"Arbetsterapeut","Privat","Pct_32",32,31200
"Arbetsterapeut","Privat","Pct_33",33,31400
"Arbetsterapeut","Privat","Pct_34",34,31500
"Arbetsterapeut","Privat","Pct_35",35,31500
"Arbetsterapeut","Privat","Pct_36",36,31500
"Arbetsterapeut","Privat","Pct_37",37,31789
"Arbetsterapeut","Privat","Pct_38",38,31870
"Arbetsterapeut","Privat","Pct_39",39,32000
"Arbetsterapeut","Privat","Pct_40",40,32000
"Arbetsterapeut","Privat","Pct_41",41,32000
"Arbetsterapeut","Privat","Pct_42",42,32100
"Arbetsterapeut","Privat","Pct_43",43,32250
"Arbetsterapeut","Privat","Pct_44",44,32300
"Arbetsterapeut","Privat","Pct_45",45,32400
"Arbetsterapeut","Privat","Pct_46",46,32500
"Arbetsterapeut","Privat","Pct_47",47,32500
"Arbetsterapeut","Privat","Pct_48",48,32620
"Arbetsterapeut","Privat","Pct_49",49,32850
"Arbetsterapeut","Privat","Pct_50",50,32993
"Arbetsterapeut","Privat","Pct_51",51,33000
"Arbetsterapeut","Privat","Pct_52",52,33000
"Arbetsterapeut","Privat","Pct_53",53,33000
"Arbetsterapeut","Privat","Pct_54",54,33100
"Arbetsterapeut","Privat","Pct_55",55,33285
"Arbetsterapeut","Privat","Pct_56",56,33320
"Arbetsterapeut","Privat","Pct_57",57,33500
"Arbetsterapeut","Privat","Pct_58",58,33500
"Arbetsterapeut","Privat","Pct_59",59,33700
"Arbetsterapeut","Privat","Pct_60",60,33813
"Arbetsterapeut","Privat","Pct_61",61,33900
"Arbetsterapeut","Privat","Pct_62",62,34000
"Arbetsterapeut","Privat","Pct_63",63,34000
"Arbetsterapeut","Privat","Pct_64",64,34000
"Arbetsterapeut","Privat","Pct_65",65,34025
"Arbetsterapeut","Privat","Pct_66",66,34250
"Arbetsterapeut","Privat","Pct_67",67,34500
"Arbetsterapeut","Privat","Pct_68",68,34600
"Arbetsterapeut","Privat","Pct_69",69,34700
"Arbetsterapeut","Privat","Pct_70",70,34820
"Arbetsterapeut","Privat","Pct_71",71,35000
"Arbetsterapeut","Privat","Pct_72",72,35000
"Arbetsterapeut","Privat","Pct_73",73,35000
"Arbetsterapeut","Privat","Pct_74",74,35120
"Arbetsterapeut","Privat","Pct_75",75,35200
"Arbetsterapeut","Privat","Pct_76",76,35443
"Arbetsterapeut","Privat","Pct_77",77,35600
"Arbetsterapeut","Privat","Pct_78",78,35750
"Arbetsterapeut","Privat","Pct_79",79,36000
"Arbetsterapeut","Privat","Pct_80",80,36000
"Arbetsterapeut","Privat","Pct_81",81,36033
"Arbetsterapeut","Privat","Pct_82",82,36300
"Arbetsterapeut","Privat","Pct_83",83,36400
"Arbetsterapeut","Privat","Pct_84",84,36800
"Arbetsterapeut","Privat","Pct_85",85,37000
"Arbetsterapeut","Privat","Pct_86",86,37500
"Arbetsterapeut","Privat","Pct_87",87,38000
"Arbetsterapeut","Privat","Pct_88",88,38390
"Arbetsterapeut","Privat","Pct_89",89,39200
"Arbetsterapeut","Privat","Pct_90",90,39850
"Arbetsterapeut","Privat","Pct_91",91,40000
"Arbetsterapeut","Privat","Pct_92",92,40675
"Arbetsterapeut","Privat","Pct_93",93,41000
"Arbetsterapeut","Privat","Pct_94",94,42300
"Arbetsterapeut","Privat","Pct_95",95,43000
"Arbetsterapeut","Privat","Pct_96",96,44960
"Arbetsterapeut","Privat","Pct_97",97,46700
"Arbetsterapeut","Offentlig","Pct_3",3,26100
"Arbetsterapeut","Offentlig","Pct_4",4,26500
"Arbetsterapeut","Offentlig","Pct_5",5,26800
"Arbetsterapeut","Offentlig","Pct_6",6,27000
"Arbetsterapeut","Offentlig","Pct_7",7,27200
"Arbetsterapeut","Offentlig","Pct_8",8,27500
"Arbetsterapeut","Offentlig","Pct_9",9,27646
"Arbetsterapeut","Offentlig","Pct_10",10,27850
"Arbetsterapeut","Offentlig","Pct_11",11,28000
"Arbetsterapeut","Offentlig","Pct_12",12,28150
"Arbetsterapeut","Offentlig","Pct_13",13,28300
"Arbetsterapeut","Offentlig","Pct_14",14,28500
"Arbetsterapeut","Offentlig","Pct_15",15,28600
"Arbetsterapeut","Offentlig","Pct_16",16,28800
"Arbetsterapeut","Offentlig","Pct_17",17,28900
"Arbetsterapeut","Offentlig","Pct_18",18,29000
"Arbetsterapeut","Offentlig","Pct_19",19,29100
"Arbetsterapeut","Offentlig","Pct_20",20,29300
"Arbetsterapeut","Offentlig","Pct_21",21,29400
"Arbetsterapeut","Offentlig","Pct_22",22,29500
"Arbetsterapeut","Offentlig","Pct_23",23,29600
"Arbetsterapeut","Offentlig","Pct_24",24,29700
"Arbetsterapeut","Offentlig","Pct_25",25,29850
"Arbetsterapeut","Offentlig","Pct_26",26,30000
"Arbetsterapeut","Offentlig","Pct_27",27,30000
"Arbetsterapeut","Offentlig","Pct_28",28,30050
"Arbetsterapeut","Offentlig","Pct_29",29,30150
"Arbetsterapeut","Offentlig","Pct_30",30,30275
"Arbetsterapeut","Offentlig","Pct_31",31,30400
"Arbetsterapeut","Offentlig","Pct_32",32,30500
"Arbetsterapeut","Offentlig","Pct_33",33,30500
"Arbetsterapeut","Offentlig","Pct_34",34,30600
"Arbetsterapeut","Offentlig","Pct_35",35,30700
"Arbetsterapeut","Offentlig","Pct_36",36,30800
"Arbetsterapeut","Offentlig","Pct_37",37,30900
"Arbetsterapeut","Offentlig","Pct_38",38,31000
"Arbetsterapeut","Offentlig","Pct_39",39,31000
"Arbetsterapeut","Offentlig","Pct_40",40,31100
"Arbetsterapeut","Offentlig","Pct_41",41,31200
"Arbetsterapeut","Offentlig","Pct_42",42,31300
"Arbetsterapeut","Offentlig","Pct_43",43,31450
"Arbetsterapeut","Offentlig","Pct_44",44,31500
"Arbetsterapeut","Offentlig","Pct_45",45,31600
"Arbetsterapeut","Offentlig","Pct_46",46,31700
"Arbetsterapeut","Offentlig","Pct_47",47,31800
"Arbetsterapeut","Offentlig","Pct_48",48,31900
"Arbetsterapeut","Offentlig","Pct_49",49,32000
"Arbetsterapeut","Offentlig","Pct_50",50,32000
"Arbetsterapeut","Offentlig","Pct_51",51,32100
"Arbetsterapeut","Offentlig","Pct_52",52,32200
"Arbetsterapeut","Offentlig","Pct_53",53,32300
"Arbetsterapeut","Offentlig","Pct_54",54,32400
"Arbetsterapeut","Offentlig","Pct_55",55,32500
"Arbetsterapeut","Offentlig","Pct_56",56,32575
"Arbetsterapeut","Offentlig","Pct_57",57,32651
"Arbetsterapeut","Offentlig","Pct_58",58,32750
"Arbetsterapeut","Offentlig","Pct_59",59,32850
"Arbetsterapeut","Offentlig","Pct_60",60,32950
"Arbetsterapeut","Offentlig","Pct_61",61,33000
"Arbetsterapeut","Offentlig","Pct_62",62,33050
"Arbetsterapeut","Offentlig","Pct_63",63,33125
"Arbetsterapeut","Offentlig","Pct_64",64,33265
"Arbetsterapeut","Offentlig","Pct_65",65,33360
"Arbetsterapeut","Offentlig","Pct_66",66,33500
"Arbetsterapeut","Offentlig","Pct_67",67,33510
"Arbetsterapeut","Offentlig","Pct_68",68,33600
"Arbetsterapeut","Offentlig","Pct_69",69,33725
"Arbetsterapeut","Offentlig","Pct_70",70,33850
"Arbetsterapeut","Offentlig","Pct_71",71,34000
"Arbetsterapeut","Offentlig","Pct_72",72,34000
"Arbetsterapeut","Offentlig","Pct_73",73,34140
"Arbetsterapeut","Offentlig","Pct_74",74,34300
"Arbetsterapeut","Offentlig","Pct_75",75,34424
"Arbetsterapeut","Offentlig","Pct_76",76,34500
"Arbetsterapeut","Offentlig","Pct_77",77,34700
"Arbetsterapeut","Offentlig","Pct_78",78,34800
"Arbetsterapeut","Offentlig","Pct_79",79,34950
"Arbetsterapeut","Offentlig","Pct_80",80,35000
"Arbetsterapeut","Offentlig","Pct_81",81,35200
"Arbetsterapeut","Offentlig","Pct_82",82,35400
"Arbetsterapeut","Offentlig","Pct_83",83,35500
"Arbetsterapeut","Offentlig","Pct_84",84,35700
"Arbetsterapeut","Offentlig","Pct_85",85,36000
"Arbetsterapeut","Offentlig","Pct_86",86,36125
"Arbetsterapeut","Offentlig","Pct_87",87,36500
"Arbetsterapeut","Offentlig","Pct_88",88,36795
"Arbetsterapeut","Offentlig","Pct_89",89,37100
"Arbetsterapeut","Offentlig","Pct_90",90,37600
"Arbetsterapeut","Offentlig","Pct_91",91,38100
"Arbetsterapeut","Offentlig","Pct_92",92,38700
"Arbetsterapeut","Offentlig","Pct_93",93,39680
"Arbetsterapeut","Offentlig","Pct_94",94,40800
"Arbetsterapeut","Offentlig","Pct_95",95,42000
"Arbetsterapeut","Offentlig","Pct_96",96,43260
"Arbetsterapeut","Offentlig","Pct_97",97,44900
"Jurist","Privat","Pct_3",3,28650
"Jurist","Privat","Pct_4",4,29400
"Jurist","Privat","Pct_5",5,30000
"Jurist","Privat","Pct_6",6,30240
"Jurist","Privat","Pct_7",7,31000
"Jurist","Privat","Pct_8",8,31216
"Jurist","Privat","Pct_9",9,31980
"Jurist","Privat","Pct_10",10,32100
"Jurist","Privat","Pct_11",11,33000
"Jurist","Privat","Pct_12",12,33400
"Jurist","Privat","Pct_13",13,34000
"Jurist","Privat","Pct_14",14,34600
"Jurist","Privat","Pct_15",15,35000
"Jurist","Privat","Pct_16",16,35000
"Jurist","Privat","Pct_17",17,35900
"Jurist","Privat","Pct_18",18,36000
"Jurist","Privat","Pct_19",19,36600
"Jurist","Privat","Pct_20",20,37000
"Jurist","Privat","Pct_21",21,37400
"Jurist","Privat","Pct_22",22,38000
"Jurist","Privat","Pct_23",23,38000
"Jurist","Privat","Pct_24",24,38888
"Jurist","Privat","Pct_25",25,39175
"Jurist","Privat","Pct_26",26,40000
"Jurist","Privat","Pct_27",27,40000
"Jurist","Privat","Pct_28",28,40554
"Jurist","Privat","Pct_29",29,41000
"Jurist","Privat","Pct_30",30,41500
"Jurist","Privat","Pct_31",31,42000
"Jurist","Privat","Pct_32",32,42400
"Jurist","Privat","Pct_33",33,43000
"Jurist","Privat","Pct_34",34,43700
"Jurist","Privat","Pct_35",35,44000
"Jurist","Privat","Pct_36",36,44833
"Jurist","Privat","Pct_37",37,45000
"Jurist","Privat","Pct_38",38,45379
"Jurist","Privat","Pct_39",39,45927
"Jurist","Privat","Pct_40",40,46200
"Jurist","Privat","Pct_41",41,47000
"Jurist","Privat","Pct_42",42,47500
"Jurist","Privat","Pct_43",43,48000
"Jurist","Privat","Pct_44",44,48712
"Jurist","Privat","Pct_45",45,49205
"Jurist","Privat","Pct_46",46,50000
"Jurist","Privat","Pct_47",47,50000
"Jurist","Privat","Pct_48",48,50500
"Jurist","Privat","Pct_49",49,51500
"Jurist","Privat","Pct_50",50,52000
"Jurist","Privat","Pct_51",51,52813
"Jurist","Privat","Pct_52",52,53400
"Jurist","Privat","Pct_53",53,54000
"Jurist","Privat","Pct_54",54,54890
"Jurist","Privat","Pct_55",55,55000
"Jurist","Privat","Pct_56",56,55500
"Jurist","Privat","Pct_57",57,56000
"Jurist","Privat","Pct_58",58,56780
"Jurist","Privat","Pct_59",59,57500
"Jurist","Privat","Pct_60",60,58100
"Jurist","Privat","Pct_61",61,59000
"Jurist","Privat","Pct_62",62,60000
"Jurist","Privat","Pct_63",63,60000
"Jurist","Privat","Pct_64",64,60920
"Jurist","Privat","Pct_65",65,61750
"Jurist","Privat","Pct_66",66,62500
"Jurist","Privat","Pct_67",67,63048
"Jurist","Privat","Pct_68",68,64000
"Jurist","Privat","Pct_69",69,65000
"Jurist","Privat","Pct_70",70,65550
"Jurist","Privat","Pct_71",71,66500
"Jurist","Privat","Pct_72",72,67125
"Jurist","Privat","Pct_73",73,68200
"Jurist","Privat","Pct_74",74,69360
"Jurist","Privat","Pct_75",75,70000
"Jurist","Privat","Pct_76",76,71000
"Jurist","Privat","Pct_77",77,72000
"Jurist","Privat","Pct_78",78,73000
"Jurist","Privat","Pct_79",79,74018
"Jurist","Privat","Pct_80",80,75000
"Jurist","Privat","Pct_81",81,76000
"Jurist","Privat","Pct_82",82,77500
"Jurist","Privat","Pct_83",83,79000
"Jurist","Privat","Pct_84",84,80000
"Jurist","Privat","Pct_85",85,81180
"Jurist","Privat","Pct_86",86,83000
"Jurist","Privat","Pct_87",87,85000
"Jurist","Privat","Pct_88",88,86000
"Jurist","Privat","Pct_89",89,88704
"Jurist","Privat","Pct_90",90,90000
"Jurist","Privat","Pct_91",91,92050
"Jurist","Privat","Pct_92",92,95000
"Jurist","Privat","Pct_93",93,98327
"Jurist","Privat","Pct_94",94,101000
"Jurist","Privat","Pct_95",95,104800
"Jurist","Privat","Pct_96",96,110000
"Jurist","Privat","Pct_97",97,118500
"Jurist","Offentlig","Pct_3",3,28000
"Jurist","Offentlig","Pct_4",4,28600
"Jurist","Offentlig","Pct_5",5,29000
"Jurist","Offentlig","Pct_6",6,29400
"Jurist","Offentlig","Pct_7",7,29400
"Jurist","Offentlig","Pct_8",8,29600
"Jurist","Offentlig","Pct_9",9,30000
"Jurist","Offentlig","Pct_10",10,30300
"Jurist","Offentlig","Pct_11",11,30700
"Jurist","Offentlig","Pct_12",12,31000
"Jurist","Offentlig","Pct_13",13,31500
"Jurist","Offentlig","Pct_14",14,32000
"Jurist","Offentlig","Pct_15",15,32600
"Jurist","Offentlig","Pct_16",16,33000
"Jurist","Offentlig","Pct_17",17,33500
"Jurist","Offentlig","Pct_18",18,33800
"Jurist","Offentlig","Pct_19",19,34000
"Jurist","Offentlig","Pct_20",20,34300
"Jurist","Offentlig","Pct_21",21,34800
"Jurist","Offentlig","Pct_22",22,35000
"Jurist","Offentlig","Pct_23",23,35450
"Jurist","Offentlig","Pct_24",24,35800
"Jurist","Offentlig","Pct_25",25,36000
"Jurist","Offentlig","Pct_26",26,36200
"Jurist","Offentlig","Pct_27",27,36600
"Jurist","Offentlig","Pct_28",28,36950
"Jurist","Offentlig","Pct_29",29,37000
"Jurist","Offentlig","Pct_30",30,37350
"Jurist","Offentlig","Pct_31",31,37600
"Jurist","Offentlig","Pct_32",32,38000
"Jurist","Offentlig","Pct_33",33,38200
"Jurist","Offentlig","Pct_34",34,38500
"Jurist","Offentlig","Pct_35",35,38800
"Jurist","Offentlig","Pct_36",36,39000
"Jurist","Offentlig","Pct_37",37,39500
"Jurist","Offentlig","Pct_38",38,40000
"Jurist","Offentlig","Pct_39",39,40000
"Jurist","Offentlig","Pct_40",40,40500
"Jurist","Offentlig","Pct_41",41,41000
"Jurist","Offentlig","Pct_42",42,41100
"Jurist","Offentlig","Pct_43",43,41500
"Jurist","Offentlig","Pct_44",44,41900
"Jurist","Offentlig","Pct_45",45,42100
"Jurist","Offentlig","Pct_46",46,42500
"Jurist","Offentlig","Pct_47",47,43000
"Jurist","Offentlig","Pct_48",48,43150
"Jurist","Offentlig","Pct_49",49,43600
"Jurist","Offentlig","Pct_50",50,44000
"Jurist","Offentlig","Pct_51",51,44200
"Jurist","Offentlig","Pct_52",52,44600
"Jurist","Offentlig","Pct_53",53,45000
"Jurist","Offentlig","Pct_54",54,45200
"Jurist","Offentlig","Pct_55",55,45700
"Jurist","Offentlig","Pct_56",56,46000
"Jurist","Offentlig","Pct_57",57,46300
"Jurist","Offentlig","Pct_58",58,46700
"Jurist","Offentlig","Pct_59",59,47000
"Jurist","Offentlig","Pct_60",60,47500
"Jurist","Offentlig","Pct_61",61,47900
"Jurist","Offentlig","Pct_62",62,48200
"Jurist","Offentlig","Pct_63",63,48600
"Jurist","Offentlig","Pct_64",64,49000
"Jurist","Offentlig","Pct_65",65,49450
"Jurist","Offentlig","Pct_66",66,49900
"Jurist","Offentlig","Pct_67",67,50000
"Jurist","Offentlig","Pct_68",68,50500
"Jurist","Offentlig","Pct_69",69,51000
"Jurist","Offentlig","Pct_70",70,51500
"Jurist","Offentlig","Pct_71",71,52000
"Jurist","Offentlig","Pct_72",72,52800
"Jurist","Offentlig","Pct_73",73,53300
"Jurist","Offentlig","Pct_74",74,54100
"Jurist","Offentlig","Pct_75",75,54800
"Jurist","Offentlig","Pct_76",76,55400
"Jurist","Offentlig","Pct_77",77,56000
"Jurist","Offentlig","Pct_78",78,57000
"Jurist","Offentlig","Pct_79",79,58000
"Jurist","Offentlig","Pct_80",80,59000
"Jurist","Offentlig","Pct_81",81,60000
"Jurist","Offentlig","Pct_82",82,61200
"Jurist","Offentlig","Pct_83",83,62100
"Jurist","Offentlig","Pct_84",84,62850
"Jurist","Offentlig","Pct_85",85,63500
"Jurist","Offentlig","Pct_86",86,64300
"Jurist","Offentlig","Pct_87",87,65000
"Jurist","Offentlig","Pct_88",88,65500
"Jurist","Offentlig","Pct_89",89,66375
"Jurist","Offentlig","Pct_90",90,67000
"Jurist","Offentlig","Pct_91",91,68000
"Jurist","Offentlig","Pct_92",92,69000
"Jurist","Offentlig","Pct_93",93,70500
"Jurist","Offentlig","Pct_94",94,72700
"Jurist","Offentlig","Pct_95",95,75700
"Jurist","Offentlig","Pct_96",96,77900
"Jurist","Offentlig","Pct_97",97,81700
"Psykologer","Privat","Pct_3",3,29500
"Psykologer","Privat","Pct_4",4,30000
"Psykologer","Privat","Pct_5",5,31125
"Psykologer","Privat","Pct_6",6,32000
"Psykologer","Privat","Pct_7",7,33500
"Psykologer","Privat","Pct_8",8,34500
"Psykologer","Privat","Pct_9",9,35000
"Psykologer","Privat","Pct_10",10,35240
"Psykologer","Privat","Pct_11",11,36000
"Psykologer","Privat","Pct_12",12,36000
"Psykologer","Privat","Pct_13",13,36500
"Psykologer","Privat","Pct_14",14,36800
"Psykologer","Privat","Pct_15",15,37000
"Psykologer","Privat","Pct_16",16,37000
"Psykologer","Privat","Pct_17",17,37000
"Psykologer","Privat","Pct_18",18,37240
"Psykologer","Privat","Pct_19",19,37500
"Psykologer","Privat","Pct_20",20,37660
"Psykologer","Privat","Pct_21",21,37800
"Psykologer","Privat","Pct_22",22,38000
"Psykologer","Privat","Pct_23",23,38000
"Psykologer","Privat","Pct_24",24,38000
"Psykologer","Privat","Pct_25",25,38250
"Psykologer","Privat","Pct_26",26,38500
"Psykologer","Privat","Pct_27",27,38500
"Psykologer","Privat","Pct_28",28,38500
"Psykologer","Privat","Pct_29",29,38795
"Psykologer","Privat","Pct_30",30,39000
"Psykologer","Privat","Pct_31",31,39000
"Psykologer","Privat","Pct_32",32,39000
"Psykologer","Privat","Pct_33",33,39414
"Psykologer","Privat","Pct_34",34,39500
"Psykologer","Privat","Pct_35",35,39600
"Psykologer","Privat","Pct_36",36,39700
"Psykologer","Privat","Pct_37",37,39800
"Psykologer","Privat","Pct_38",38,40000
"Psykologer","Privat","Pct_39",39,40000
"Psykologer","Privat","Pct_40",40,40000
"Psykologer","Privat","Pct_41",41,40000
"Psykologer","Privat","Pct_42",42,40000
"Psykologer","Privat","Pct_43",43,40200
"Psykologer","Privat","Pct_44",44,40310
"Psykologer","Privat","Pct_45",45,40500
"Psykologer","Privat","Pct_46",46,40500
"Psykologer","Privat","Pct_47",47,40800
"Psykologer","Privat","Pct_48",48,40950
"Psykologer","Privat","Pct_49",49,41000
"Psykologer","Privat","Pct_50",50,41000
"Psykologer","Privat","Pct_51",51,41000
"Psykologer","Privat","Pct_52",52,41260
"Psykologer","Privat","Pct_53",53,41500
"Psykologer","Privat","Pct_54",54,41500
"Psykologer","Privat","Pct_55",55,41680
"Psykologer","Privat","Pct_56",56,41820
"Psykologer","Privat","Pct_57",57,42000
"Psykologer","Privat","Pct_58",58,42000
"Psykologer","Privat","Pct_59",59,42100
"Psykologer","Privat","Pct_60",60,42300
"Psykologer","Privat","Pct_61",61,42500
"Psykologer","Privat","Pct_62",62,42600
"Psykologer","Privat","Pct_63",63,42840
"Psykologer","Privat","Pct_64",64,43000
"Psykologer","Privat","Pct_65",65,43000
"Psykologer","Privat","Pct_66",66,43200
"Psykologer","Privat","Pct_67",67,43400
"Psykologer","Privat","Pct_68",68,43500
"Psykologer","Privat","Pct_69",69,43500
"Psykologer","Privat","Pct_70",70,43800
"Psykologer","Privat","Pct_71",71,44000
"Psykologer","Privat","Pct_72",72,44000
"Psykologer","Privat","Pct_73",73,44200
"Psykologer","Privat","Pct_74",74,44500
"Psykologer","Privat","Pct_75",75,44700
"Psykologer","Privat","Pct_76",76,44950
"Psykologer","Privat","Pct_77",77,45000
"Psykologer","Privat","Pct_78",78,45000
"Psykologer","Privat","Pct_79",79,45500
"Psykologer","Privat","Pct_80",80,45610
"Psykologer","Privat","Pct_81",81,45900
"Psykologer","Privat","Pct_82",82,46000
"Psykologer","Privat","Pct_83",83,46100
"Psykologer","Privat","Pct_84",84,46500
"Psykologer","Privat","Pct_85",85,46900
"Psykologer","Privat","Pct_86",86,47000
"Psykologer","Privat","Pct_87",87,47500
"Psykologer","Privat","Pct_88",88,48000
"Psykologer","Privat","Pct_89",89,48350
"Psykologer","Privat","Pct_90",90,49000
"Psykologer","Privat","Pct_91",91,49500
"Psykologer","Privat","Pct_92",92,50000
"Psykologer","Privat","Pct_93",93,51000
"Psykologer","Privat","Pct_94",94,52195
"Psykologer","Privat","Pct_95",95,53000
"Psykologer","Privat","Pct_96",96,55000
"Psykologer","Privat","Pct_97",97,57300
"Psykologer","Offentlig","Pct_3",3,27500
"Psykologer","Offentlig","Pct_4",4,28000
"Psykologer","Offentlig","Pct_5",5,29000
"Psykologer","Offentlig","Pct_6",6,30000
"Psykologer","Offentlig","Pct_7",7,31000
"Psykologer","Offentlig","Pct_8",8,31500
"Psykologer","Offentlig","Pct_9",9,33000
"Psykologer","Offentlig","Pct_10",10,33200
"Psykologer","Offentlig","Pct_11",11,33500
"Psykologer","Offentlig","Pct_12",12,34000
"Psykologer","Offentlig","Pct_13",13,34150
"Psykologer","Offentlig","Pct_14",14,34500
"Psykologer","Offentlig","Pct_15",15,34700
"Psykologer","Offentlig","Pct_16",16,35000
"Psykologer","Offentlig","Pct_17",17,35150
"Psykologer","Offentlig","Pct_18",18,35400
"Psykologer","Offentlig","Pct_19",19,35500
"Psykologer","Offentlig","Pct_20",20,35750
"Psykologer","Offentlig","Pct_21",21,35900
"Psykologer","Offentlig","Pct_22",22,36000
"Psykologer","Offentlig","Pct_23",23,36200
"Psykologer","Offentlig","Pct_24",24,36350
"Psykologer","Offentlig","Pct_25",25,36500
"Psykologer","Offentlig","Pct_26",26,36600
"Psykologer","Offentlig","Pct_27",27,36800
"Psykologer","Offentlig","Pct_28",28,37000
"Psykologer","Offentlig","Pct_29",29,37000
"Psykologer","Offentlig","Pct_30",30,37100
"Psykologer","Offentlig","Pct_31",31,37200
"Psykologer","Offentlig","Pct_32",32,37400
"Psykologer","Offentlig","Pct_33",33,37500
"Psykologer","Offentlig","Pct_34",34,37700
"Psykologer","Offentlig","Pct_35",35,37900
"Psykologer","Offentlig","Pct_36",36,38000
"Psykologer","Offentlig","Pct_37",37,38000
"Psykologer","Offentlig","Pct_38",38,38200
"Psykologer","Offentlig","Pct_39",39,38300
"Psykologer","Offentlig","Pct_40",40,38500
"Psykologer","Offentlig","Pct_41",41,38550
"Psykologer","Offentlig","Pct_42",42,38710
"Psykologer","Offentlig","Pct_43",43,38900
"Psykologer","Offentlig","Pct_44",44,39000
"Psykologer","Offentlig","Pct_45",45,39000
"Psykologer","Offentlig","Pct_46",46,39150
"Psykologer","Offentlig","Pct_47",47,39350
"Psykologer","Offentlig","Pct_48",48,39500
"Psykologer","Offentlig","Pct_49",49,39600
"Psykologer","Offentlig","Pct_50",50,39700
"Psykologer","Offentlig","Pct_51",51,39870
"Psykologer","Offentlig","Pct_52",52,40000
"Psykologer","Offentlig","Pct_53",53,40000
"Psykologer","Offentlig","Pct_54",54,40200
"Psykologer","Offentlig","Pct_55",55,40306
"Psykologer","Offentlig","Pct_56",56,40500
"Psykologer","Offentlig","Pct_57",57,40600
"Psykologer","Offentlig","Pct_58",58,40800
"Psykologer","Offentlig","Pct_59",59,41000
"Psykologer","Offentlig","Pct_60",60,41000
"Psykologer","Offentlig","Pct_61",61,41200
"Psykologer","Offentlig","Pct_62",62,41400
"Psykologer","Offentlig","Pct_63",63,41500
"Psykologer","Offentlig","Pct_64",64,41700
"Psykologer","Offentlig","Pct_65",65,41800
"Psykologer","Offentlig","Pct_66",66,42000
"Psykologer","Offentlig","Pct_67",67,42000
"Psykologer","Offentlig","Pct_68",68,42200
"Psykologer","Offentlig","Pct_69",69,42350
"Psykologer","Offentlig","Pct_70",70,42500
"Psykologer","Offentlig","Pct_71",71,42700
"Psykologer","Offentlig","Pct_72",72,42900
"Psykologer","Offentlig","Pct_73",73,43000
"Psykologer","Offentlig","Pct_74",74,43100
"Psykologer","Offentlig","Pct_75",75,43400
"Psykologer","Offentlig","Pct_76",76,43550
"Psykologer","Offentlig","Pct_77",77,43800
"Psykologer","Offentlig","Pct_78",78,44000
"Psykologer","Offentlig","Pct_79",79,44100
"Psykologer","Offentlig","Pct_80",80,44450
"Psykologer","Offentlig","Pct_81",81,44600
"Psykologer","Offentlig","Pct_82",82,44945
"Psykologer","Offentlig","Pct_83",83,45000
"Psykologer","Offentlig","Pct_84",84,45200
"Psykologer","Offentlig","Pct_85",85,45500
"Psykologer","Offentlig","Pct_86",86,45900
"Psykologer","Offentlig","Pct_87",87,46000
"Psykologer","Offentlig","Pct_88",88,46300
"Psykologer","Offentlig","Pct_89",89,46600
"Psykologer","Offentlig","Pct_90",90,47000
"Psykologer","Offentlig","Pct_91",91,47300
"Psykologer","Offentlig","Pct_92",92,47940
"Psykologer","Offentlig","Pct_93",93,48500
"Psykologer","Offentlig","Pct_94",94,49000
"Psykologer","Offentlig","Pct_95",95,50000
